kstar_1,kstar_2,mass_1,mass_2,porb,ecc,metallicity,tphysf,mass0_1,mass0_2,rad_1,rad_2,lum_1,lum_2,massc_1,massc_2,radc_1,radc_2,menv_1,menv_2,renv_1,renv_2,omega_spin_1,omega_spin_2,B_1,B_2,bacc_1,bacc_2,tacc_1,tacc_2,epoch_1,epoch_2,tms_1,tms_2,bhspin_1,bhspin_2,tphys,binfrac
0.0,0.0,0.4886533512213514,0.3142289135003281,1080759.3714708886,0.13817819157259856,0.0002,13700.0,0.4886533512213514,0.3142289135003281,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3171384926721127
0.0,0.0,0.5796081145685942,0.0845653273794695,802403.5607376167,0.14509635720753863,0.0002,13700.0,0.5796081145685942,0.0845653273794695,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34705360205974445
0.0,0.0,0.4008011748972666,0.29870818642147023,385772.78209237877,0.7462757703775028,0.0002,13700.0,0.4008011748972666,0.29870818642147023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2824059149439324
0.0,0.0,0.29035012946468164,0.10556802446148043,29.92669764160927,0.5058863366038243,0.0002,13700.0,0.29035012946468164,0.10556802446148043,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22590892886633815
1.0,1.0,1.1129087747231479,1.0771059879286684,188.7410572567753,0.5910772507751263,0.0002,13700.0,1.1129087747231479,1.0771059879286684,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.41003413174077363
0.0,0.0,0.28865715499044703,0.09448044960607474,385255.03276943025,0.6528181578232164,0.0002,13700.0,0.28865715499044703,0.09448044960607474,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22488408530805523
0.0,0.0,0.2598734063212138,0.23965485597157565,612660.7795362833,0.46373372809470387,0.0002,13700.0,0.2598734063212138,0.23965485597157565,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20647485742096708
0.0,0.0,0.5274571400181202,0.25401943653759285,357144.82012169564,0.6990444876197952,0.0002,13700.0,0.5274571400181202,0.25401943653759285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3305301524028242
1.0,1.0,3.9281966070145966,2.540109126748305,2008.8979142089904,0.19532556961461225,0.0002,13700.0,3.9281966070145966,2.540109126748305,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6397537383578482
0.0,0.0,0.4345378677347029,0.17685608185958301,885893.1302593257,0.8267774733454731,0.0002,13700.0,0.4345378677347029,0.17685608185958301,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2965692645286154
0.0,0.0,0.25103596547967283,0.23926276554031925,20464.762083410493,0.8020501714053735,0.0002,13700.0,0.25103596547967283,0.23926276554031925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20041146152322722
1.0,0.0,0.8488154736003458,0.4481462548989265,3491499.1514217127,0.6288321135252681,0.0002,13700.0,0.8488154736003458,0.4481462548989265,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.40427670173471836
1.0,1.0,1.2273014771373436,1.2189725477125208,9244713.906640252,0.5246216692016387,0.0002,13700.0,1.2273014771373436,1.2189725477125208,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.41662709408158083
0.0,0.0,0.4755714118829862,0.3502399750582953,101.63674827121741,0.8183643456898427,0.0002,13700.0,0.4755714118829862,0.3502399750582953,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3123828364253249
0.0,0.0,0.14222118038923598,0.09370295707684442,2317.9107298138856,0.2936221233069937,0.0002,13700.0,0.14222118038923598,0.09370295707684442,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10083173145697667
0.0,0.0,0.3242251353439165,0.3167164659070287,85.38102965430822,0.34507167267275823,0.0002,13700.0,0.3242251353439165,0.3167164659070287,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24524795741796948
0.0,0.0,0.5201597666391051,0.4722594255767692,27999.36110414237,0.04084135804632999,0.0002,13700.0,0.5201597666391051,0.4722594255767692,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32808862811307965
0.0,0.0,0.1423263839106662,0.13874143097863956,991.6254504476904,0.08901389695384694,0.0002,13700.0,0.1423263839106662,0.13874143097863956,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10096131963381742
0.0,0.0,0.31403260876870764,0.167576422541605,34201.22425457431,0.35121043957310233,0.0002,13700.0,0.31403260876870764,0.167576422541605,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23965021852527477
0.0,0.0,0.42926312048283394,0.08509349791325352,3284310.9597509475,0.7285639019709512,0.0002,13700.0,0.42926312048283394,0.08509349791325352,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2944289218489006
0.0,0.0,0.3071088167714453,0.08709558087890469,1008.087712346229,0.6949922867693745,0.0002,13700.0,0.3071088167714453,0.08709558087890469,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23574305613389607
0.0,0.0,0.3028749396268101,0.259234841564194,152398.06484261347,0.0355099258254735,0.0002,13700.0,0.3028749396268101,0.259234841564194,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23331019728912783
0.0,0.0,0.12494434908581296,0.10525344219874104,369347.073925904,0.666392756065536,0.0002,13700.0,0.12494434908581296,0.10525344219874104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0781341225863156
0.0,0.0,0.5114816578762537,0.29142911888914075,24729101.060518373,0.6008925855855918,0.0002,13700.0,0.5114816578762537,0.29142911888914075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32514015945329167
0.0,0.0,0.3726020532146706,0.0859652502571483,318.5353666642277,0.9098762038105512,0.0002,13700.0,0.3726020532146706,0.0859652502571483,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26962057971784875
0.0,0.0,0.13782825305161323,0.1363667362534272,40713.89986581618,0.14195783333802517,0.0002,13700.0,0.13782825305161323,0.1363667362534272,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09533322294978874
1.0,0.0,0.8320721543318073,0.395485973256422,109253.59402679582,0.3343733748617418,0.0002,13700.0,0.8320721543318073,0.395485973256422,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4038282595344168
1.0,1.0,3.2939639846388666,2.6957217396015927,30.993034008762187,0.17727416868620405,0.0002,13700.0,3.2939639846388666,2.6957217396015927,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5850470530706423
0.0,0.0,0.11979675164185578,0.11798035700922753,5.574358889930644,0.0006417260967852874,0.0002,13700.0,0.11979675164185578,0.11798035700922753,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07076099623343252
1.0,1.0,6.67813702488758,2.9315424823473464,31.394975038518215,0.37145758583858357,0.0002,13700.0,6.67813702488758,2.9315424823473464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.814713910006458
0.0,0.0,0.12054700666435292,0.11867604297344919,7389746.1522521,0.49305630850803955,0.0002,13700.0,0.12054700666435292,0.11867604297344919,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07185512246307829
0.0,0.0,0.4245217636315084,0.2533895787856241,15952.691797231051,0.3979221624906136,0.0002,13700.0,0.4245217636315084,0.2533895787856241,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29248244787307975
0.0,0.0,0.6211960891710225,0.5297758089886822,177144.28498891566,0.5199759843526112,0.0002,13700.0,0.6211960891710225,0.5297758089886822,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3591975321404395
0.0,0.0,0.16126416201588184,0.10007491994219414,201431.0670908604,0.6175278730010804,0.0002,13700.0,0.16126416201588184,0.10007491994219414,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12285380128648331
1.0,0.0,0.7731561867314516,0.13503704710515466,497497.61167002306,0.5987871187622927,0.0002,13700.0,0.7731561867314516,0.13503704710515466,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3975484113399078
1.0,0.0,1.2341450028731316,0.3639012727747308,8490963.352804681,0.45972159411961927,0.0002,13700.0,1.2341450028731316,0.3639012727747308,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.41662709408158083
1.0,0.0,0.7907682726757734,0.2630570151463439,496292.5311860907,0.8183658379314331,0.0002,13700.0,0.7907682726757734,0.2630570151463439,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4014957404722683
1.0,0.0,0.7641930324374843,0.19978300202101001,7772487.822449534,0.9290416048803367,0.0002,13700.0,0.7641930324374843,0.19978300202101001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.39550487098974135
1.0,1.0,1.0648598056799192,0.9285393140097418,219240.62193439735,0.08528316596426211,0.0002,13700.0,1.0648598056799192,0.9285393140097418,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.40871631172675027
1.0,0.0,2.149548931889672,0.4048442491965479,4.794969850547411,0.013407669518605336,0.0002,13700.0,2.149548931889672,0.4048442491965479,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4991464297896791
1.0,1.0,1.6279356115559975,0.7800400217450134,627.8631857201811,0.8436930581709214,0.0002,13700.0,1.6279356115559975,0.7800400217450134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4536393150428454
0.0,0.0,0.4632135658539948,0.4018818906699775,32375.14450775868,0.42065767091767914,0.0002,13700.0,0.4632135658539948,0.4018818906699775,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3077686866147913
0.0,0.0,0.6999411338299227,0.6102328013012207,53807515.367402494,0.6349413582395811,0.0002,13700.0,0.6999411338299227,0.6102328013012207,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3801136148387764
0.0,0.0,0.4018381432540814,0.1459884804300244,1635190.4848498746,0.8335371128170088,0.0002,13700.0,0.4018381432540814,0.1459884804300244,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28285874502708835
1.0,0.0,1.2806450258583753,0.21599007351230337,1134.3196529356717,0.042836497498827765,0.0002,13700.0,1.2806450258583753,0.21599007351230337,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4213782295403375
0.0,0.0,0.13484474289449244,0.12806148265545617,33.793300243929835,0.6620636778381054,0.0002,13700.0,0.13484474289449244,0.12806148265545617,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09149798178055782
0.0,0.0,0.2351175470729314,0.1177618521238331,103.01148382822795,0.7736124881304621,0.0002,13700.0,0.2351175470729314,0.1177618521238331,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18893067281962872
0.0,0.0,0.3600120457412649,0.15792035696826542,7882.752319129079,0.6716879712217401,0.0002,13700.0,0.3600120457412649,0.15792035696826542,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2635966009926295
0.0,0.0,0.6630655109648315,0.3923725197831962,1685.9279602005415,0.910822410517131,0.0002,13700.0,0.6630655109648315,0.3923725197831962,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3706286146967075
0.0,0.0,0.20150571819632931,0.17890602180205056,166717.32591634756,0.21164888657987996,0.0002,13700.0,0.20150571819632931,0.17890602180205056,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1618951152195666
1.0,1.0,3.3701910650597102,3.3337626653250676,2.727055996378535,0.030274221686989358,0.0002,13700.0,3.3701910650597102,3.3337626653250676,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.593454533931955
0.0,0.0,0.4848780812209759,0.3999821550964734,35285.98897991237,0.6932199998071431,0.0002,13700.0,0.4848780812209759,0.3999821550964734,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3157792713728411
0.0,0.0,0.21985715521757213,0.21948777612902595,606.4063371924977,0.4254453299151187,0.0002,13700.0,0.21985715521757213,0.21948777612902595,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17717002261262765
1.0,0.0,0.7832581847069999,0.5095426612464656,3566765.3965630988,0.39488776004402215,0.0002,13700.0,0.7832581847069999,0.5095426612464656,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.39982339404311795
0.0,0.0,0.596891944602286,0.2671805880682563,268705.1982450002,0.4547768325290993,0.0002,13700.0,0.596891944602286,0.2671805880682563,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3522031515393169
0.0,0.0,0.12878576366802114,0.0879238404447855,1914387.9831330387,0.8000643755791998,0.0002,13700.0,0.12878576366802114,0.0879238404447855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0834410397523413
0.0,0.0,0.43206233196034793,0.33716430563620386,429.49134531120444,0.3177435742273385,0.0002,13700.0,0.43206233196034793,0.33716430563620386,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29556801676551303
0.0,0.0,0.539109289301886,0.40385173654311524,277395.6584303737,0.6347272675298169,0.0002,13700.0,0.539109289301886,0.40385173654311524,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.334359505068899
1.0,1.0,14.71127892185625,4.71764350857496,885.2170086514659,0.5836954816651222,0.0002,13700.0,14.71127892185625,4.71764350857496,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8875247878304946
0.0,0.0,0.1463199429067502,0.09162512423382194,83114131.50413896,0.9408438583369496,0.0002,13700.0,0.1463199429067502,0.09162512423382194,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10581098461351042
0.0,0.0,0.26494686418263547,0.26313378003171156,213991.78470567224,0.7436629127504008,0.0002,13700.0,0.26494686418263547,0.26313378003171156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2098632751189879
0.0,0.0,0.13536083671438312,0.10917423520015672,2863.295992129112,0.8418536994321385,0.0002,13700.0,0.13536083671438312,0.10917423520015672,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09216744208306239
0.0,0.0,0.6324359552330708,0.5926325210472683,2563.4318884287186,0.27848136369257315,0.0002,13700.0,0.6324359552330708,0.5926325210472683,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36234015774349565
0.0,0.0,0.27715449589035074,0.1647649124803139,4691031.131731981,0.11951801464190011,0.0002,13700.0,0.27715449589035074,0.1647649124803139,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2177575874524462
0.0,0.0,0.3785992184786305,0.15648776887845373,3.768153061620295,0.007535649930536293,0.0002,13700.0,0.3785992184786305,0.15648776887845373,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27241884500346975
0.0,0.0,0.4579895413424762,0.1664729910707013,14092164.566224366,0.5981760376009131,0.0002,13700.0,0.4579895413424762,0.1664729910707013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3057810159742176
0.0,0.0,0.3119499106246629,0.29945491790112105,9502.2766351043,0.7555800917701438,0.0002,13700.0,0.3119499106246629,0.29945491790112105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2384840651265834
0.0,0.0,0.398291880762232,0.08435460017283812,735108.5241812797,0.33429557820878575,0.0002,13700.0,0.398291880762232,0.08435460017283812,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2813052741686942
0.0,0.0,0.21325509995116232,0.12368544705973868,3.6706591291522535,0.0052132733422391875,0.0002,13700.0,0.21325509995116232,0.12368544705973868,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17182681217088594
0.0,0.0,0.5950621153644059,0.12269496756980804,814.9845319539681,0.16662799832877084,0.0002,13700.0,0.5950621153644059,0.12269496756980804,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35166507836336025
0.0,0.0,0.39209008364441006,0.1907303371799118,14360506.339250546,0.03830355954606941,0.0002,13700.0,0.39209008364441006,0.1907303371799118,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27855497839139187
0.0,0.0,0.29583340748118997,0.09951875362371247,29.925413571558995,0.49011839338383095,0.0002,13700.0,0.29583340748118997,0.09951875362371247,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.229187686179933
0.0,0.0,0.48219426799434834,0.38920655911112373,15.69757000713642,0.5803337595490102,0.0002,13700.0,0.48219426799434834,0.38920655911112373,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3148065591047325
